W0621 18:46:18.290000 359090 torch/distributed/run.py:791] 
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] *****************************************
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0621 18:46:18.290000 359090 torch/distributed/run.py:791] *****************************************
Total desired batch size: 524,288
=> calculated gradient accumulation steps: 1
found 99 shards for split train
found 1 shards for split val
Total parameters: 124,475,904
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of decayed parameter tensors: 74, with 124354560 total parametersnum of non-decayed parameter tensors: 122, with 121344 total parameters

num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: Trueusing fused AdamW: True

wandb: Currently logged in as: arinjay-singh (arinjay-singh-northeastern-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.20.1
wandb: Run data is saved locally in /home/ubuntu/llm/wandb/run-20250621_184634-by6p52jo
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wise-sponge-4
wandb: ⭐️ View project at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining
wandb: 🚀 View run at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining/runs/by6p52jo
Wandb logging initialized
Validation loss at step 0: 10.961261749267578
Step 0: loss=10.9660, lr=0.000024, tokens/sec=20918.23, grad_norm=2.8407, duration=25.06s
Step 9211: loss=2.9845, lr=0.000445, tokens/sec=1376708.43, grad_norm=0.3170, duration=0.38s
Step 9212: loss=2.9977, lr=0.000445, tokens/sec=1367744.86, grad_norm=0.3020, duration=0.38s
Step 9213: loss=3.0121, lr=0.000445, tokens/sec=1376745.49, grad_norm=0.3045, duration=0.38s
Step 9214: loss=3.0236, lr=0.000445, tokens/sec=1378991.92, grad_norm=0.3275, duration=0.38s
Step 9215: loss=3.0619, lr=0.000445, tokens/sec=1375367.77, grad_norm=0.2788, duration=0.38s
Step 9216: loss=3.0364, lr=0.000445, tokens/sec=1378469.81, grad_norm=0.3390, duration=0.38s
Step 9217: loss=3.0296, lr=0.000445, tokens/sec=1377106.74, grad_norm=0.2828, duration=0.38s
Step 9218: loss=2.9920, lr=0.000445, tokens/sec=1374171.39, grad_norm=0.3085, duration=0.38s
Step 9219: loss=3.0216, lr=0.000445, tokens/sec=1375463.26, grad_norm=0.3126, duration=0.38s
Step 9220: loss=2.9842, lr=0.000445, tokens/sec=1377254.22, grad_norm=0.3097, duration=0.38s
Step 9221: loss=3.0308, lr=0.000445, tokens/sec=1373838.28, grad_norm=0.3226, duration=0.38s
Step 9222: loss=3.0198, lr=0.000445, tokens/sec=1374491.76, grad_norm=0.2978, duration=0.38s
Step 9223: loss=3.0291, lr=0.000445, tokens/sec=1373666.64, grad_norm=0.3083, duration=0.38s
Step 9224: loss=3.0317, lr=0.000444, tokens/sec=1371397.32, grad_norm=0.3082, duration=0.38s
Step 9225: loss=3.0170, lr=0.000444, tokens/sec=1374380.94, grad_norm=0.2845, duration=0.38s
Step 9226: loss=2.9973, lr=0.000444, tokens/sec=1374963.58, grad_norm=0.3030, duration=0.38s
Step 9227: loss=2.9916, lr=0.000444, tokens/sec=1374003.10, grad_norm=0.2861, duration=0.38s
Step 9228: loss=3.0152, lr=0.000444, tokens/sec=1374563.07, grad_norm=0.2836, duration=0.38s
Step 9229: loss=2.9546, lr=0.000444, tokens/sec=1375789.40, grad_norm=0.3103, duration=0.38s
Step 9230: loss=3.0229, lr=0.000444, tokens/sec=1374994.53, grad_norm=0.2793, duration=0.38s
Step 9231: loss=3.0057, lr=0.000444, tokens/sec=1374770.17, grad_norm=0.2826, duration=0.38s
Step 9232: loss=3.0414, lr=0.000444, tokens/sec=1377729.67, grad_norm=0.2916, duration=0.38s
Step 9233: loss=2.9625, lr=0.000444, tokens/sec=1372238.55, grad_norm=0.2825, duration=0.38s
Step 9234: loss=3.0268, lr=0.000444, tokens/sec=1374246.10, grad_norm=0.3019, duration=0.38s
Step 9235: loss=2.9696, lr=0.000444, tokens/sec=1376931.69, grad_norm=0.2886, duration=0.38s
Step 9236: loss=3.0311, lr=0.000444, tokens/sec=1377596.75, grad_norm=0.2811, duration=0.38s
Step 9237: loss=2.9798, lr=0.000444, tokens/sec=1373978.20, grad_norm=0.2747, duration=0.38s
Step 9238: loss=3.0065, lr=0.000444, tokens/sec=1375244.77, grad_norm=0.3082, duration=0.38s
Step 9239: loss=2.9924, lr=0.000444, tokens/sec=1375136.41, grad_norm=0.2776, duration=0.38s
Step 9240: loss=3.0024, lr=0.000444, tokens/sec=1377559.64, grad_norm=0.2860, duration=0.38s
Step 9241: loss=2.9892, lr=0.000444, tokens/sec=1374203.16, grad_norm=0.2784, duration=0.38s
Step 9242: loss=2.9918, lr=0.000444, tokens/sec=1377841.89, grad_norm=0.2944, duration=0.38s
Step 9243: loss=2.9984, lr=0.000444, tokens/sec=1374047.74, grad_norm=0.2920, duration=0.38s
Step 9244: loss=3.0167, lr=0.000444, tokens/sec=1378233.08, grad_norm=0.2902, duration=0.38s
Step 9245: loss=2.9920, lr=0.000444, tokens/sec=1373275.46, grad_norm=0.2859, duration=0.38s
Step 9246: loss=2.9721, lr=0.000444, tokens/sec=1379779.30, grad_norm=0.2723, duration=0.38s
Step 9247: loss=2.9706, lr=0.000444, tokens/sec=1373882.92, grad_norm=0.3146, duration=0.38s
Step 9248: loss=2.9583, lr=0.000444, tokens/sec=1378405.86, grad_norm=0.2625, duration=0.38s
Step 9249: loss=2.9225, lr=0.000444, tokens/sec=1375523.48, grad_norm=0.2877, duration=0.38s
Validation loss at step 9250: 3.7654640674591064
Step 9250: loss=2.9419, lr=0.000444, tokens/sec=154035.76, grad_norm=0.2857, duration=3.40s
Step 9251: loss=2.8473, lr=0.000444, tokens/sec=1379538.66, grad_norm=0.2694, duration=0.38s
Step 9252: loss=2.9067, lr=0.000444, tokens/sec=1380796.43, grad_norm=0.2912, duration=0.38s
Step 9253: loss=2.9010, lr=0.000444, tokens/sec=1371673.62, grad_norm=0.2752, duration=0.38s
Step 9254: loss=2.9720, lr=0.000444, tokens/sec=1376679.12, grad_norm=0.2872, duration=0.38s
Step 9255: loss=2.9438, lr=0.000444, tokens/sec=1375668.05, grad_norm=0.2887, duration=0.38s
Step 9256: loss=2.8935, lr=0.000444, tokens/sec=1376380.12, grad_norm=0.2796, duration=0.38s
Step 9257: loss=2.9019, lr=0.000443, tokens/sec=1375069.33, grad_norm=0.2877, duration=0.38s
Step 9258: loss=2.9719, lr=0.000443, tokens/sec=1378161.39, grad_norm=0.2878, duration=0.38s
Step 9259: loss=3.0140, lr=0.000443, tokens/sec=1377895.42, grad_norm=0.2979, duration=0.38s
Step 9260: loss=3.0197, lr=0.000443, tokens/sec=1374917.16, grad_norm=0.3193, duration=0.38s
Step 9261: loss=3.0189, lr=0.000443, tokens/sec=1375157.04, grad_norm=0.3088, duration=0.38s
Step 9262: loss=3.0444, lr=0.000443, tokens/sec=1375118.35, grad_norm=0.3600, duration=0.38s
Step 9263: loss=3.0041, lr=0.000443, tokens/sec=1376245.75, grad_norm=0.3004, duration=0.38s
Step 9264: loss=3.0543, lr=0.000443, tokens/sec=1376075.23, grad_norm=0.3213, duration=0.38s
Step 9265: loss=2.9611, lr=0.000443, tokens/sec=1376961.87, grad_norm=0.2996, duration=0.38s
Step 9266: loss=3.0145, lr=0.000443, tokens/sec=1375150.16, grad_norm=0.3096, duration=0.38s
Step 9267: loss=3.0540, lr=0.000443, tokens/sec=1376962.73, grad_norm=0.3019, duration=0.38s
Step 9268: loss=3.1417, lr=0.000443, tokens/sec=1377149.00, grad_norm=0.3147, duration=0.38s
Step 9269: loss=3.0897, lr=0.000443, tokens/sec=1374450.53, grad_norm=0.3063, duration=0.38s
Step 9270: loss=3.0579, lr=0.000443, tokens/sec=1378349.71, grad_norm=0.3088, duration=0.38s
Step 9271: loss=2.9997, lr=0.000443, tokens/sec=1378774.90, grad_norm=0.2890, duration=0.38s
Step 9272: loss=3.0603, lr=0.000443, tokens/sec=1371079.24, grad_norm=0.3159, duration=0.38s
Step 9273: loss=2.9571, lr=0.000443, tokens/sec=1376422.34, grad_norm=0.2964, duration=0.38s
Step 9274: loss=2.9717, lr=0.000443, tokens/sec=1375334.22, grad_norm=0.3065, duration=0.38s
Step 9275: loss=3.0570, lr=0.000443, tokens/sec=1377739.16, grad_norm=0.2839, duration=0.38s
Step 9276: loss=2.9916, lr=0.000443, tokens/sec=1373874.33, grad_norm=0.3066, duration=0.38s
Step 9277: loss=3.0382, lr=0.000443, tokens/sec=1375535.53, grad_norm=0.2982, duration=0.38s
Step 9278: loss=3.0768, lr=0.000443, tokens/sec=1373493.33, grad_norm=0.2901, duration=0.38s
Step 9279: loss=2.9839, lr=0.000443, tokens/sec=1376225.94, grad_norm=0.3387, duration=0.38s
Step 9280: loss=2.9782, lr=0.000443, tokens/sec=1378551.90, grad_norm=0.3058, duration=0.38s
Step 9281: loss=3.0340, lr=0.000443, tokens/sec=1375453.79, grad_norm=0.3041, duration=0.38s
Step 9282: loss=3.0391, lr=0.000443, tokens/sec=1368243.56, grad_norm=0.3008, duration=0.38s
Step 9283: loss=3.0213, lr=0.000443, tokens/sec=1378106.11, grad_norm=0.2884, duration=0.38s
Step 9284: loss=2.9279, lr=0.000443, tokens/sec=1378440.43, grad_norm=0.2814, duration=0.38s
Step 9285: loss=2.9916, lr=0.000443, tokens/sec=1378406.73, grad_norm=0.2979, duration=0.38s
Step 9286: loss=2.9835, lr=0.000443, tokens/sec=1373682.95, grad_norm=0.2832, duration=0.38s
Step 9287: loss=3.0167, lr=0.000443, tokens/sec=1375927.99, grad_norm=0.3045, duration=0.38s
Step 9288: loss=3.0759, lr=0.000443, tokens/sec=1377035.16, grad_norm=0.2990, duration=0.38s
Step 9289: loss=2.9580, lr=0.000442, tokens/sec=1377801.32, grad_norm=0.2829, duration=0.38s
Step 9290: loss=2.9628, lr=0.000442, tokens/sec=1374544.17, grad_norm=0.3064, duration=0.38s
Step 9291: loss=2.9738, lr=0.000442, tokens/sec=1376185.46, grad_norm=0.2865, duration=0.38s
Step 9292: loss=2.9455, lr=0.000442, tokens/sec=1378024.94, grad_norm=0.2872, duration=0.38s
Step 9293: loss=3.0063, lr=0.000442, tokens/sec=1375664.60, grad_norm=0.3013, duration=0.38s
Step 9294: loss=2.9376, lr=0.000442, tokens/sec=1377717.58, grad_norm=0.2929, duration=0.38s
Step 9295: loss=2.9320, lr=0.000442, tokens/sec=1374357.75, grad_norm=0.2931, duration=0.38s
Step 9296: loss=2.9024, lr=0.000442, tokens/sec=1379549.91, grad_norm=0.2878, duration=0.38s
Step 9297: loss=2.9900, lr=0.000442, tokens/sec=1374006.53, grad_norm=0.2841, duration=0.38s
Step 9298: loss=2.9134, lr=0.000442, tokens/sec=1378302.19, grad_norm=0.2876, duration=0.38s
Step 9299: loss=2.9225, lr=0.000442, tokens/sec=1373640.04, grad_norm=0.2783, duration=0.38s
Step 9300/19073 (48.8%), Elapsed time: 3690.51s, Steps per hour: 9071.92, Estimated hours remaining: 1.08
Step 9300: loss=2.8858, lr=0.000442, tokens/sec=1379411.45, grad_norm=0.2876, duration=0.38s
Step 9301: loss=2.8963, lr=0.000442, tokens/sec=1381532.06, grad_norm=0.2999, duration=0.38s
Step 9302: loss=2.9706, lr=0.000442, tokens/sec=1376300.87, grad_norm=0.2895, duration=0.38s
Step 9303: loss=2.9440, lr=0.000442, tokens/sec=1377800.45, grad_norm=0.3204, duration=0.38s
Step 9304: loss=2.8988, lr=0.000442, tokens/sec=1379118.19, grad_norm=0.2900, duration=0.38s
Step 9305: loss=2.9933, lr=0.000442, tokens/sec=1378309.10, grad_norm=0.3203, duration=0.38s
Step 9306: loss=2.9902, lr=0.000442, tokens/sec=1377841.03, grad_norm=0.3249, duration=0.38s
Step 9307: loss=3.0328, lr=0.000442, tokens/sec=1377423.31, grad_norm=0.2899, duration=0.38s
Step 9308: loss=2.9910, lr=0.000442, tokens/sec=1375274.87, grad_norm=0.3331, duration=0.38s
Step 9309: loss=3.0243, lr=0.000442, tokens/sec=1376784.28, grad_norm=0.3041, duration=0.38s
Step 9310: loss=2.9798, lr=0.000442, tokens/sec=1377086.90, grad_norm=0.3126, duration=0.38s
Step 9311: loss=3.0280, lr=0.000442, tokens/sec=1380270.35, grad_norm=0.3387, duration=0.38s
Step 9312: loss=3.0650, lr=0.000442, tokens/sec=1375746.36, grad_norm=0.3069, duration=0.38s
Step 9313: loss=3.1212, lr=0.000442, tokens/sec=1377747.79, grad_norm=0.3363, duration=0.38s
Step 9314: loss=3.0404, lr=0.000442, tokens/sec=1376614.49, grad_norm=0.3336, duration=0.38s
Step 9315: loss=3.0644, lr=0.000442, tokens/sec=1375765.30, grad_norm=0.2998, duration=0.38s
Step 9316: loss=3.1026, lr=0.000442, tokens/sec=1372224.85, grad_norm=0.3403, duration=0.38s
Step 9317: loss=3.0425, lr=0.000442, tokens/sec=1375790.26, grad_norm=0.3017, duration=0.38s
Step 9318: loss=3.0697, lr=0.000442, tokens/sec=1374301.06, grad_norm=0.3060, duration=0.38s
Step 9319: loss=3.0247, lr=0.000442, tokens/sec=1376314.65, grad_norm=0.3171, duration=0.38s
Step 9320: loss=3.0467, lr=0.000442, tokens/sec=1377014.47, grad_norm=0.3038, duration=0.38s
Step 9321: loss=3.0086, lr=0.000441, tokens/sec=1378872.59, grad_norm=0.2846, duration=0.38s
Step 9322: loss=3.0241, lr=0.000441, tokens/sec=1378707.47, grad_norm=0.3155, duration=0.38s
Step 9323: loss=2.9894, lr=0.000441, tokens/sec=1374983.36, grad_norm=0.2817, duration=0.38s
Step 9324: loss=3.0322, lr=0.000441, tokens/sec=1379594.05, grad_norm=0.3064, duration=0.38s
Step 9325: loss=3.0257, lr=0.000441, tokens/sec=1376372.37, grad_norm=0.2986, duration=0.38s
Step 9326: loss=3.0028, lr=0.000441, tokens/sec=1376727.39, grad_norm=0.3218, duration=0.38s
Step 9327: loss=3.0284, lr=0.000441, tokens/sec=1375583.71, grad_norm=0.2882, duration=0.38s
Step 9328: loss=2.9806, lr=0.000441, tokens/sec=1376070.06, grad_norm=0.3129, duration=0.38s
Step 9329: loss=2.9316, lr=0.000441, tokens/sec=1378847.52, grad_norm=0.3256, duration=0.38s
Step 9330: loss=2.9640, lr=0.000441, tokens/sec=1373121.11, grad_norm=0.2840, duration=0.38s
Step 9331: loss=3.0142, lr=0.000441, tokens/sec=1378359.21, grad_norm=0.2788, duration=0.38s
Step 9332: loss=3.0818, lr=0.000441, tokens/sec=1375458.95, grad_norm=0.2906, duration=0.38s
Step 9333: loss=2.9423, lr=0.000441, tokens/sec=1374385.24, grad_norm=0.2990, duration=0.38s
Step 9334: loss=3.0478, lr=0.000441, tokens/sec=1373902.66, grad_norm=0.2848, duration=0.38s
Step 9335: loss=3.0224, lr=0.000441, tokens/sec=1374193.71, grad_norm=0.2784, duration=0.38s
Step 9336: loss=2.9585, lr=0.000441, tokens/sec=1375136.41, grad_norm=0.2871, duration=0.38s
Step 9337: loss=2.9974, lr=0.000441, tokens/sec=1375445.19, grad_norm=0.2852, duration=0.38s
Step 9338: loss=3.0491, lr=0.000441, tokens/sec=1376818.76, grad_norm=0.2842, duration=0.38s
Step 9339: loss=2.9869, lr=0.000441, tokens/sec=1376367.20, grad_norm=0.2643, duration=0.38s
Step 9340: loss=2.9613, lr=0.000441, tokens/sec=1374359.47, grad_norm=0.2836, duration=0.38s
Step 9341: loss=2.9882, lr=0.000441, tokens/sec=1375360.02, grad_norm=0.2797, duration=0.38s
Step 9342: loss=3.0083, lr=0.000441, tokens/sec=1378984.14, grad_norm=0.2937, duration=0.38s
Step 9343: loss=3.0400, lr=0.000441, tokens/sec=1373982.49, grad_norm=0.2758, duration=0.38s
Step 9344: loss=2.9500, lr=0.000441, tokens/sec=1373349.22, grad_norm=0.2785, duration=0.38s
Step 9345: loss=2.9161, lr=0.000441, tokens/sec=1376989.46, grad_norm=0.2714, duration=0.38s
Step 9346: loss=2.9582, lr=0.000441, tokens/sec=1375965.01, grad_norm=0.2885, duration=0.38s
Step 9347: loss=2.8975, lr=0.000441, tokens/sec=1376508.50, grad_norm=0.2912, duration=0.38s
Step 9348: loss=2.9018, lr=0.000441, tokens/sec=1374399.84, grad_norm=0.2919, duration=0.38s
Step 9349: loss=2.9246, lr=0.000441, tokens/sec=1371942.33, grad_norm=0.3011, duration=0.38s
Step 9350: loss=2.8714, lr=0.000441, tokens/sec=1376356.00, grad_norm=0.3010, duration=0.38s
Step 9351: loss=2.9361, lr=0.000441, tokens/sec=1377453.51, grad_norm=0.3026, duration=0.38s
Step 9352: loss=2.9352, lr=0.000441, tokens/sec=1373753.32, grad_norm=0.3091, duration=0.38s
Step 9353: loss=2.9872, lr=0.000441, tokens/sec=1376039.92, grad_norm=0.3024, duration=0.38s
Step 9354: loss=2.9595, lr=0.000440, tokens/sec=1375471.86, grad_norm=0.3030, duration=0.38s
Step 9355: loss=2.9563, lr=0.000440, tokens/sec=1377663.21, grad_norm=0.2962, duration=0.38s
Step 9356: loss=2.9581, lr=0.000440, tokens/sec=1375943.49, grad_norm=0.3070, duration=0.38s
Step 9357: loss=3.0324, lr=0.000440, tokens/sec=1373387.82, grad_norm=0.2975, duration=0.38s
Step 9358: loss=3.0583, lr=0.000440, tokens/sec=1378876.92, grad_norm=0.3174, duration=0.38s
Step 9359: loss=2.9904, lr=0.000440, tokens/sec=1376973.08, grad_norm=0.3102, duration=0.38s
Step 9360: loss=3.0346, lr=0.000440, tokens/sec=1375833.30, grad_norm=0.3242, duration=0.38s
Step 9361: loss=3.0558, lr=0.000440, tokens/sec=1377023.09, grad_norm=0.3253, duration=0.38s
Step 9362: loss=3.0382, lr=0.000440, tokens/sec=1377939.45, grad_norm=0.3156, duration=0.38s
Step 9363: loss=3.0647, lr=0.000440, tokens/sec=1374899.97, grad_norm=0.3273, duration=0.38s
Step 9364: loss=2.9944, lr=0.000440, tokens/sec=1377916.14, grad_norm=0.3099, duration=0.38s
Step 9365: loss=3.0104, lr=0.000440, tokens/sec=1377523.40, grad_norm=0.3096, duration=0.38s
Step 9366: loss=3.0243, lr=0.000440, tokens/sec=1374616.35, grad_norm=0.3273, duration=0.38s
Step 9367: loss=2.9966, lr=0.000440, tokens/sec=1375377.23, grad_norm=0.2959, duration=0.38s
Step 9368: loss=3.0101, lr=0.000440, tokens/sec=1380413.31, grad_norm=0.2893, duration=0.38s
Step 9369: loss=2.9553, lr=0.000440, tokens/sec=1376823.93, grad_norm=0.3149, duration=0.38s
Step 9370: loss=2.9825, lr=0.000440, tokens/sec=1376109.67, grad_norm=0.2854, duration=0.38s
Step 9371: loss=2.8756, lr=0.000440, tokens/sec=1375854.82, grad_norm=0.2901, duration=0.38s
Step 9372: loss=2.9663, lr=0.000440, tokens/sec=1377030.85, grad_norm=0.3022, duration=0.38s
Step 9373: loss=3.0056, lr=0.000440, tokens/sec=1370722.00, grad_norm=0.2996, duration=0.38s
Step 9374: loss=2.9664, lr=0.000440, tokens/sec=1377456.96, grad_norm=0.3082, duration=0.38s
Step 9375: loss=3.0346, lr=0.000440, tokens/sec=1377305.12, grad_norm=0.3130, duration=0.38s
Step 9376: loss=2.9589, lr=0.000440, tokens/sec=1374737.52, grad_norm=0.3006, duration=0.38s
Step 9377: loss=3.0537, lr=0.000440, tokens/sec=1377198.16, grad_norm=0.3024, duration=0.38s
Step 9378: loss=3.0316, lr=0.000440, tokens/sec=1374585.41, grad_norm=0.2930, duration=0.38s
Step 9379: loss=3.0141, lr=0.000440, tokens/sec=1376415.45, grad_norm=0.2881, duration=0.38s
Step 9380: loss=3.0050, lr=0.000440, tokens/sec=1371057.01, grad_norm=0.3185, duration=0.38s
Step 9381: loss=3.0324, lr=0.000440, tokens/sec=1372680.55, grad_norm=0.2870, duration=0.38s
Step 9382: loss=2.9662, lr=0.000440, tokens/sec=1379338.77, grad_norm=0.2814, duration=0.38s
Step 9383: loss=2.9938, lr=0.000440, tokens/sec=1372091.28, grad_norm=0.3203, duration=0.38s
Step 9384: loss=3.0032, lr=0.000440, tokens/sec=1373594.57, grad_norm=0.2760, duration=0.38s
Step 9385: loss=2.9988, lr=0.000440, tokens/sec=1375631.04, grad_norm=0.2915, duration=0.38s
Step 9386: loss=2.9823, lr=0.000439, tokens/sec=1374162.80, grad_norm=0.3123, duration=0.38s
Step 9387: loss=2.9538, lr=0.000439, tokens/sec=1372038.20, grad_norm=0.2916, duration=0.38s
Step 9388: loss=3.0047, lr=0.000439, tokens/sec=1378504.37, grad_norm=0.3050, duration=0.38s
Step 9389: loss=2.9682, lr=0.000439, tokens/sec=1376394.77, grad_norm=0.2879, duration=0.38s
Step 9390: loss=2.9740, lr=0.000439, tokens/sec=1374895.67, grad_norm=0.2712, duration=0.38s
Step 9391: loss=2.9165, lr=0.000439, tokens/sec=1375305.83, grad_norm=0.3071, duration=0.38s
Step 9392: loss=2.9698, lr=0.000439, tokens/sec=1373536.23, grad_norm=0.2745, duration=0.38s
Step 9393: loss=2.9866, lr=0.000439, tokens/sec=1373797.94, grad_norm=0.2948, duration=0.38s
Step 9394: loss=2.9830, lr=0.000439, tokens/sec=1374661.03, grad_norm=0.3030, duration=0.38s
Step 9395: loss=2.8933, lr=0.000439, tokens/sec=1378503.51, grad_norm=0.2836, duration=0.38s
Step 9396: loss=2.9323, lr=0.000439, tokens/sec=1377913.55, grad_norm=0.3005, duration=0.38s
Step 9397: loss=2.9199, lr=0.000439, tokens/sec=1374162.80, grad_norm=0.2981, duration=0.38s
Step 9398: loss=2.9152, lr=0.000439, tokens/sec=1375028.06, grad_norm=0.2922, duration=0.38s
Step 9399: loss=2.9530, lr=0.000439, tokens/sec=1372416.69, grad_norm=0.3108, duration=0.38s
Step 9400/19073 (49.3%), Elapsed time: 3728.70s, Steps per hour: 9075.56, Estimated hours remaining: 1.07
Step 9400: loss=2.9244, lr=0.000439, tokens/sec=1378210.62, grad_norm=0.2887, duration=0.38s
Step 9401: loss=3.0084, lr=0.000439, tokens/sec=1373935.28, grad_norm=0.3001, duration=0.38s
Step 9402: loss=2.9742, lr=0.000439, tokens/sec=1374040.87, grad_norm=0.2914, duration=0.38s
Step 9403: loss=2.9709, lr=0.000439, tokens/sec=1376825.66, grad_norm=0.2904, duration=0.38s
Step 9404: loss=3.0517, lr=0.000439, tokens/sec=1371736.08, grad_norm=0.3175, duration=0.38s
Step 9405: loss=3.0210, lr=0.000439, tokens/sec=1374563.07, grad_norm=0.2765, duration=0.38s
Step 9406: loss=3.0251, lr=0.000439, tokens/sec=1373877.77, grad_norm=0.3259, duration=0.38s
Step 9407: loss=3.0496, lr=0.000439, tokens/sec=1375126.95, grad_norm=0.3043, duration=0.38s
Step 9408: loss=2.9713, lr=0.000439, tokens/sec=1374210.89, grad_norm=0.3003, duration=0.38s
Step 9409: loss=3.0101, lr=0.000439, tokens/sec=1373550.81, grad_norm=0.3112, duration=0.38s
Step 9410: loss=2.9579, lr=0.000439, tokens/sec=1379138.94, grad_norm=0.3059, duration=0.38s
Step 9411: loss=3.0200, lr=0.000439, tokens/sec=1372701.11, grad_norm=0.3150, duration=0.38s
Step 9412: loss=3.0343, lr=0.000439, tokens/sec=1375065.90, grad_norm=0.2929, duration=0.38s
Step 9413: loss=3.0204, lr=0.000439, tokens/sec=1378410.18, grad_norm=0.3119, duration=0.38s
Step 9414: loss=3.0444, lr=0.000439, tokens/sec=1375594.90, grad_norm=0.3169, duration=0.38s
Step 9415: loss=2.9793, lr=0.000439, tokens/sec=1375542.41, grad_norm=0.2849, duration=0.38s
Step 9416: loss=2.9878, lr=0.000439, tokens/sec=1380485.24, grad_norm=0.2998, duration=0.38s
Step 9417: loss=2.9999, lr=0.000439, tokens/sec=1373265.17, grad_norm=0.2986, duration=0.38s
Step 9418: loss=2.9986, lr=0.000438, tokens/sec=1373714.70, grad_norm=0.2860, duration=0.38s
Step 9419: loss=2.9664, lr=0.000438, tokens/sec=1377302.53, grad_norm=0.3081, duration=0.38s
Step 9420: loss=3.0112, lr=0.000438, tokens/sec=1377709.82, grad_norm=0.2900, duration=0.38s
Step 9421: loss=3.0239, lr=0.000438, tokens/sec=1375604.37, grad_norm=0.2881, duration=0.38s
Step 9422: loss=3.0143, lr=0.000438, tokens/sec=1372165.77, grad_norm=0.3130, duration=0.38s
Step 9423: loss=2.9492, lr=0.000438, tokens/sec=1379047.27, grad_norm=0.2632, duration=0.38s
Step 9424: loss=3.0187, lr=0.000438, tokens/sec=1374605.18, grad_norm=0.3024, duration=0.38s
Step 9425: loss=2.9688, lr=0.000438, tokens/sec=1379162.30, grad_norm=0.2867, duration=0.38s
Step 9426: loss=3.0057, lr=0.000438, tokens/sec=1376794.62, grad_norm=0.2748, duration=0.38s
Step 9427: loss=2.9808, lr=0.000438, tokens/sec=1376980.84, grad_norm=0.2802, duration=0.38s
Step 9428: loss=3.0074, lr=0.000438, tokens/sec=1376168.23, grad_norm=0.2929, duration=0.38s
Step 9429: loss=2.9865, lr=0.000438, tokens/sec=1373823.69, grad_norm=0.2949, duration=0.38s
Step 9430: loss=2.9835, lr=0.000438, tokens/sec=1372543.46, grad_norm=0.2744, duration=0.38s
Step 9431: loss=2.9732, lr=0.000438, tokens/sec=1375668.05, grad_norm=0.2911, duration=0.38s
Step 9432: loss=3.0136, lr=0.000438, tokens/sec=1374104.41, grad_norm=0.2935, duration=0.38s
Step 9433: loss=2.9933, lr=0.000438, tokens/sec=1372738.82, grad_norm=0.2942, duration=0.38s
Step 9434: loss=2.9832, lr=0.000438, tokens/sec=1371529.89, grad_norm=0.2840, duration=0.38s
Step 9435: loss=2.9768, lr=0.000438, tokens/sec=1374740.95, grad_norm=0.2899, duration=0.38s
Step 9436: loss=2.9734, lr=0.000438, tokens/sec=1378886.43, grad_norm=0.2716, duration=0.38s
Step 9437: loss=2.9565, lr=0.000438, tokens/sec=1377765.92, grad_norm=0.2920, duration=0.38s
Step 9438: loss=2.9728, lr=0.000438, tokens/sec=1377712.40, grad_norm=0.2815, duration=0.38s
Step 9439: loss=2.8975, lr=0.000438, tokens/sec=1375808.34, grad_norm=0.2755, duration=0.38s
Step 9440: loss=2.9208, lr=0.000438, tokens/sec=1373656.35, grad_norm=0.3004, duration=0.38s
Step 9441: loss=2.8546, lr=0.000438, tokens/sec=1373444.43, grad_norm=0.2726, duration=0.38s
Step 9442: loss=2.8994, lr=0.000438, tokens/sec=1373676.94, grad_norm=0.3035, duration=0.38s
Step 9443: loss=2.9020, lr=0.000438, tokens/sec=1376918.76, grad_norm=0.2946, duration=0.38s
Step 9444: loss=2.9663, lr=0.000438, tokens/sec=1374563.07, grad_norm=0.2799, duration=0.38s
Step 9445: loss=2.9116, lr=0.000438, tokens/sec=1374251.25, grad_norm=0.3275, duration=0.38s
Step 9446: loss=2.9043, lr=0.000438, tokens/sec=1375026.34, grad_norm=0.2834, duration=0.38s
