W0621 18:05:35.616000 17871 torch/distributed/run.py:791] 
W0621 18:05:35.616000 17871 torch/distributed/run.py:791] *****************************************
W0621 18:05:35.616000 17871 torch/distributed/run.py:791] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0621 18:05:35.616000 17871 torch/distributed/run.py:791] *****************************************
Total desired batch size: 524,288
=> calculated gradient accumulation steps: 1
found 99 shards for split train
found 1 shards for split val
Total parameters: 124,475,904
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
num of decayed parameter tensors: 74, with 124354560 total parameters
num of non-decayed parameter tensors: 122, with 121344 total parameters
using fused AdamW: True
wandb: Currently logged in as: arinjay-singh (arinjay-singh-northeastern-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.20.1
wandb: Run data is saved locally in /home/ubuntu/llm/wandb/run-20250621_180551-k1h7rjd0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run restful-haze-3
wandb: ⭐️ View project at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining
wandb: 🚀 View run at https://wandb.ai/arinjay-singh-northeastern-university/gpt2-pretraining/runs/k1h7rjd0
Wandb logging initialized
Validation loss at step 0: 10.961261749267578
Step 0: loss=10.9660, lr=0.000024, tokens/sec=8613.95, grad_norm=2.8407, duration=60.87s
Step 2018: loss=3.6563, lr=0.000597, tokens/sec=1378136.34, grad_norm=0.3030, duration=0.38s
Step 2019: loss=3.6357, lr=0.000597, tokens/sec=1378821.58, grad_norm=0.3320, duration=0.38s
Step 2020: loss=3.6549, lr=0.000597, tokens/sec=1373815.11, grad_norm=0.3317, duration=0.38s
Step 2021: loss=3.6396, lr=0.000597, tokens/sec=1370010.64, grad_norm=0.3255, duration=0.38s
Step 2022: loss=3.7437, lr=0.000597, tokens/sec=1373848.58, grad_norm=0.3848, duration=0.38s
Step 2023: loss=3.6946, lr=0.000597, tokens/sec=1378077.61, grad_norm=0.4418, duration=0.38s
Step 2024: loss=3.6667, lr=0.000597, tokens/sec=1371205.77, grad_norm=0.3569, duration=0.38s
Step 2025: loss=3.6818, lr=0.000597, tokens/sec=1376151.87, grad_norm=0.3120, duration=0.38s
Step 2026: loss=3.6384, lr=0.000597, tokens/sec=1373272.89, grad_norm=0.3225, duration=0.38s
Step 2027: loss=3.6557, lr=0.000597, tokens/sec=1375182.84, grad_norm=0.3240, duration=0.38s
Step 2028: loss=3.6552, lr=0.000597, tokens/sec=1371384.49, grad_norm=0.3016, duration=0.38s
Step 2029: loss=3.6165, lr=0.000597, tokens/sec=1376754.11, grad_norm=0.3115, duration=0.38s
Step 2030: loss=3.6874, lr=0.000597, tokens/sec=1373113.40, grad_norm=0.3144, duration=0.38s
Step 2031: loss=3.5896, lr=0.000597, tokens/sec=1375330.78, grad_norm=0.3391, duration=0.38s
Step 2032: loss=3.5945, lr=0.000597, tokens/sec=1374321.68, grad_norm=0.3047, duration=0.38s
Step 2033: loss=3.6124, lr=0.000597, tokens/sec=1370640.83, grad_norm=0.2829, duration=0.38s
Step 2034: loss=3.6474, lr=0.000597, tokens/sec=1368001.82, grad_norm=0.2961, duration=0.38s
Step 2035: loss=3.6129, lr=0.000597, tokens/sec=1373318.35, grad_norm=0.2685, duration=0.38s
Step 2036: loss=3.6135, lr=0.000597, tokens/sec=1370985.21, grad_norm=0.2774, duration=0.38s
Step 2037: loss=3.5876, lr=0.000597, tokens/sec=1373241.16, grad_norm=0.2852, duration=0.38s
Step 2038: loss=3.6092, lr=0.000597, tokens/sec=1375735.18, grad_norm=0.3110, duration=0.38s
Step 2039: loss=3.6507, lr=0.000597, tokens/sec=1372326.76, grad_norm=0.3499, duration=0.38s
Step 2040: loss=3.7037, lr=0.000597, tokens/sec=1374429.91, grad_norm=0.3597, duration=0.38s
Step 2041: loss=3.7174, lr=0.000597, tokens/sec=1379927.36, grad_norm=0.3450, duration=0.38s
Step 2042: loss=3.7374, lr=0.000597, tokens/sec=1373943.00, grad_norm=0.3639, duration=0.38s
Step 2043: loss=3.7332, lr=0.000597, tokens/sec=1374012.54, grad_norm=0.3771, duration=0.38s
Step 2044: loss=3.7253, lr=0.000597, tokens/sec=1373942.14, grad_norm=0.3551, duration=0.38s
Step 2045: loss=3.6671, lr=0.000597, tokens/sec=1372600.01, grad_norm=0.3613, duration=0.38s
Step 2046: loss=3.7013, lr=0.000597, tokens/sec=1375712.80, grad_norm=0.3518, duration=0.38s
Step 2047: loss=3.7531, lr=0.000597, tokens/sec=1375865.15, grad_norm=0.3055, duration=0.38s
Step 2048: loss=3.8164, lr=0.000597, tokens/sec=1373180.28, grad_norm=0.2831, duration=0.38s
Step 2049: loss=3.7495, lr=0.000597, tokens/sec=1377353.43, grad_norm=0.3135, duration=0.38s
Step 2050: loss=3.7567, lr=0.000597, tokens/sec=1378718.71, grad_norm=0.3715, duration=0.38s
Step 2051: loss=3.6781, lr=0.000597, tokens/sec=1373252.31, grad_norm=0.3424, duration=0.38s
Step 2052: loss=3.6991, lr=0.000597, tokens/sec=1375988.26, grad_norm=0.3180, duration=0.38s
Step 2053: loss=3.6800, lr=0.000597, tokens/sec=1381587.61, grad_norm=0.3090, duration=0.38s
Step 2054: loss=3.6621, lr=0.000597, tokens/sec=1375875.48, grad_norm=0.2980, duration=0.38s
Step 2055: loss=3.7152, lr=0.000597, tokens/sec=1377538.93, grad_norm=0.2879, duration=0.38s
Step 2056: loss=3.6329, lr=0.000597, tokens/sec=1375564.78, grad_norm=0.2978, duration=0.38s
Step 2057: loss=3.7256, lr=0.000597, tokens/sec=1379099.16, grad_norm=0.2859, duration=0.38s
Step 2058: loss=3.7623, lr=0.000597, tokens/sec=1375019.47, grad_norm=0.2905, duration=0.38s
Step 2059: loss=3.6822, lr=0.000597, tokens/sec=1374849.25, grad_norm=0.2661, duration=0.38s
Step 2060: loss=3.5997, lr=0.000597, tokens/sec=1376243.16, grad_norm=0.2592, duration=0.38s
Step 2061: loss=3.7161, lr=0.000597, tokens/sec=1379639.06, grad_norm=0.2642, duration=0.38s
Step 2062: loss=3.7065, lr=0.000597, tokens/sec=1377012.74, grad_norm=0.2750, duration=0.38s
Step 2063: loss=3.6357, lr=0.000597, tokens/sec=1372924.80, grad_norm=0.2810, duration=0.38s
Step 2064: loss=3.5597, lr=0.000597, tokens/sec=1376077.81, grad_norm=0.2728, duration=0.38s
Step 2065: loss=3.6486, lr=0.000597, tokens/sec=1375493.37, grad_norm=0.3248, duration=0.38s
Step 2066: loss=3.6249, lr=0.000597, tokens/sec=1378877.78, grad_norm=0.3496, duration=0.38s
Step 2067: loss=3.6735, lr=0.000597, tokens/sec=1375265.41, grad_norm=0.3699, duration=0.38s
Step 2068: loss=3.6891, lr=0.000597, tokens/sec=1377007.57, grad_norm=0.3787, duration=0.38s
Step 2069: loss=3.5920, lr=0.000597, tokens/sec=1374234.93, grad_norm=0.3761, duration=0.38s
Step 2070: loss=3.6194, lr=0.000597, tokens/sec=1374690.25, grad_norm=0.3308, duration=0.38s
Step 2071: loss=3.6123, lr=0.000597, tokens/sec=1379393.28, grad_norm=0.3259, duration=0.38s
Step 2072: loss=3.5654, lr=0.000597, tokens/sec=1377325.82, grad_norm=0.2924, duration=0.38s
Step 2073: loss=3.6175, lr=0.000597, tokens/sec=1376186.32, grad_norm=0.2955, duration=0.38s
Step 2074: loss=3.5426, lr=0.000597, tokens/sec=1377513.05, grad_norm=0.2870, duration=0.38s
Step 2075: loss=3.5609, lr=0.000597, tokens/sec=1376903.24, grad_norm=0.2773, duration=0.38s
Step 2076: loss=3.6026, lr=0.000597, tokens/sec=1377891.10, grad_norm=0.2868, duration=0.38s
Step 2077: loss=3.6761, lr=0.000597, tokens/sec=1374771.03, grad_norm=0.2828, duration=0.38s
Step 2078: loss=3.6134, lr=0.000597, tokens/sec=1372617.14, grad_norm=0.2940, duration=0.38s
Step 2079: loss=3.5657, lr=0.000597, tokens/sec=1376992.05, grad_norm=0.2843, duration=0.38s
Step 2080: loss=3.5461, lr=0.000597, tokens/sec=1372946.23, grad_norm=0.2587, duration=0.38s
Step 2081: loss=3.5811, lr=0.000597, tokens/sec=1373212.01, grad_norm=0.2899, duration=0.38s
Step 2082: loss=3.6283, lr=0.000597, tokens/sec=1375071.91, grad_norm=0.3233, duration=0.38s
Step 2083: loss=3.5694, lr=0.000597, tokens/sec=1373672.65, grad_norm=0.3595, duration=0.38s
Step 2084: loss=3.6364, lr=0.000597, tokens/sec=1376752.39, grad_norm=0.3484, duration=0.38s
Step 2085: loss=3.6751, lr=0.000597, tokens/sec=1376176.84, grad_norm=0.3218, duration=0.38s
Step 2086: loss=3.7066, lr=0.000597, tokens/sec=1375382.39, grad_norm=0.2814, duration=0.38s
Step 2087: loss=3.7285, lr=0.000597, tokens/sec=1376200.96, grad_norm=0.3021, duration=0.38s
Step 2088: loss=3.6618, lr=0.000597, tokens/sec=1370376.90, grad_norm=0.2984, duration=0.38s
Step 2089: loss=3.6941, lr=0.000597, tokens/sec=1367928.64, grad_norm=0.3038, duration=0.38s
Step 2090: loss=3.7055, lr=0.000597, tokens/sec=1367462.48, grad_norm=0.3240, duration=0.38s
Step 2091: loss=3.6858, lr=0.000596, tokens/sec=1374445.37, grad_norm=0.3140, duration=0.38s
Step 2092: loss=3.7465, lr=0.000596, tokens/sec=1372863.08, grad_norm=0.3095, duration=0.38s
Step 2093: loss=3.7794, lr=0.000596, tokens/sec=1376290.54, grad_norm=0.3412, duration=0.38s
Step 2094: loss=3.7473, lr=0.000596, tokens/sec=1372552.03, grad_norm=0.4606, duration=0.38s
Step 2095: loss=3.7522, lr=0.000596, tokens/sec=1380671.59, grad_norm=0.4599, duration=0.38s
Step 2096: loss=3.8134, lr=0.000596, tokens/sec=1376511.94, grad_norm=0.5083, duration=0.38s
Step 2097: loss=3.7772, lr=0.000596, tokens/sec=1376802.38, grad_norm=0.6384, duration=0.38s
Step 2098: loss=3.7828, lr=0.000596, tokens/sec=1371750.63, grad_norm=0.5840, duration=0.38s
Step 2099: loss=3.7434, lr=0.000596, tokens/sec=1375623.30, grad_norm=0.4595, duration=0.38s
Step 2100/19073 (11.0%), Elapsed time: 885.12s, Steps per hour: 8541.25, Estimated hours remaining: 1.99
Step 2100: loss=3.7330, lr=0.000596, tokens/sec=1376678.26, grad_norm=0.3209, duration=0.38s
Step 2101: loss=3.6983, lr=0.000596, tokens/sec=1377290.45, grad_norm=0.3309, duration=0.38s
Step 2102: loss=3.6932, lr=0.000596, tokens/sec=1378126.84, grad_norm=0.3035, duration=0.38s
Step 2103: loss=3.6311, lr=0.000596, tokens/sec=1374034.00, grad_norm=0.2601, duration=0.38s
Step 2104: loss=3.6656, lr=0.000596, tokens/sec=1380034.74, grad_norm=0.2612, duration=0.38s
Step 2105: loss=3.6842, lr=0.000596, tokens/sec=1372576.88, grad_norm=0.3013, duration=0.38s
Step 2106: loss=3.6867, lr=0.000596, tokens/sec=1373876.91, grad_norm=0.3095, duration=0.38s
Step 2107: loss=3.6947, lr=0.000596, tokens/sec=1376020.12, grad_norm=0.2971, duration=0.38s
Step 2108: loss=3.6321, lr=0.000596, tokens/sec=1373731.86, grad_norm=0.3138, duration=0.38s
Step 2109: loss=3.5784, lr=0.000596, tokens/sec=1375983.96, grad_norm=0.5124, duration=0.38s
Step 2110: loss=3.6650, lr=0.000596, tokens/sec=1377218.86, grad_norm=0.3025, duration=0.38s
Step 2111: loss=3.6891, lr=0.000596, tokens/sec=1379617.42, grad_norm=0.2891, duration=0.38s
Step 2112: loss=3.7402, lr=0.000596, tokens/sec=1377653.71, grad_norm=0.3067, duration=0.38s
Step 2113: loss=3.6033, lr=0.000596, tokens/sec=1375327.34, grad_norm=0.3475, duration=0.38s
Step 2114: loss=3.6602, lr=0.000596, tokens/sec=1375973.62, grad_norm=0.3119, duration=0.38s
Step 2115: loss=3.6486, lr=0.000596, tokens/sec=1374087.24, grad_norm=0.2859, duration=0.38s
Step 2116: loss=3.5698, lr=0.000596, tokens/sec=1375206.06, grad_norm=0.2559, duration=0.38s
Step 2117: loss=3.6293, lr=0.000596, tokens/sec=1379210.74, grad_norm=0.2494, duration=0.38s
Step 2118: loss=3.6515, lr=0.000596, tokens/sec=1376387.02, grad_norm=0.2717, duration=0.38s
Step 2119: loss=3.5960, lr=0.000596, tokens/sec=1375902.17, grad_norm=0.2946, duration=0.38s
Step 2120: loss=3.6484, lr=0.000596, tokens/sec=1377736.57, grad_norm=0.3385, duration=0.38s
Step 2121: loss=3.6343, lr=0.000596, tokens/sec=1378930.53, grad_norm=0.3299, duration=0.38s
Step 2122: loss=3.5955, lr=0.000596, tokens/sec=1378548.44, grad_norm=0.4557, duration=0.38s
Step 2123: loss=3.6829, lr=0.000596, tokens/sec=1375868.59, grad_norm=0.3335, duration=0.38s
Step 2124: loss=3.6085, lr=0.000596, tokens/sec=1374630.95, grad_norm=0.3444, duration=0.38s
Step 2125: loss=3.5899, lr=0.000596, tokens/sec=1376510.22, grad_norm=0.3182, duration=0.38s
Step 2126: loss=3.6437, lr=0.000596, tokens/sec=1378530.30, grad_norm=0.3034, duration=0.38s
Step 2127: loss=3.5871, lr=0.000596, tokens/sec=1376241.44, grad_norm=0.2938, duration=0.38s
Step 2128: loss=3.5559, lr=0.000596, tokens/sec=1376349.97, grad_norm=0.2646, duration=0.38s
Step 2129: loss=3.5986, lr=0.000596, tokens/sec=1375937.46, grad_norm=0.3087, duration=0.38s
Step 2130: loss=3.6309, lr=0.000596, tokens/sec=1376051.98, grad_norm=0.3177, duration=0.38s
Step 2131: loss=3.6276, lr=0.000596, tokens/sec=1376005.48, grad_norm=0.2995, duration=0.38s
Step 2132: loss=3.5937, lr=0.000596, tokens/sec=1375436.59, grad_norm=0.2983, duration=0.38s
Step 2133: loss=3.6342, lr=0.000596, tokens/sec=1373993.65, grad_norm=0.3001, duration=0.38s
Step 2134: loss=3.5904, lr=0.000596, tokens/sec=1377786.64, grad_norm=0.3075, duration=0.38s
Step 2135: loss=3.5906, lr=0.000596, tokens/sec=1376380.12, grad_norm=0.3305, duration=0.38s
Step 2136: loss=3.6062, lr=0.000596, tokens/sec=1377502.69, grad_norm=0.3035, duration=0.38s
Step 2137: loss=3.6899, lr=0.000596, tokens/sec=1380274.68, grad_norm=0.2980, duration=0.38s
Step 2138: loss=3.7357, lr=0.000596, tokens/sec=1376826.52, grad_norm=0.2717, duration=0.38s
Step 2139: loss=3.6812, lr=0.000596, tokens/sec=1379561.16, grad_norm=0.2636, duration=0.38s
Step 2140: loss=3.6907, lr=0.000596, tokens/sec=1378716.98, grad_norm=0.3043, duration=0.38s
Step 2141: loss=3.7268, lr=0.000596, tokens/sec=1377236.97, grad_norm=0.3256, duration=0.38s
Step 2142: loss=3.7012, lr=0.000596, tokens/sec=1377853.98, grad_norm=0.3144, duration=0.38s
Step 2143: loss=3.6968, lr=0.000596, tokens/sec=1376210.43, grad_norm=0.3128, duration=0.38s
Step 2144: loss=3.6857, lr=0.000596, tokens/sec=1375286.91, grad_norm=0.3157, duration=0.38s
Step 2145: loss=3.6549, lr=0.000596, tokens/sec=1376900.66, grad_norm=0.2948, duration=0.38s
Step 2146: loss=3.6919, lr=0.000596, tokens/sec=1375880.65, grad_norm=0.2823, duration=0.38s
Step 2147: loss=3.6715, lr=0.000596, tokens/sec=1375177.68, grad_norm=0.3186, duration=0.38s
Step 2148: loss=3.6343, lr=0.000596, tokens/sec=1380475.71, grad_norm=0.3534, duration=0.38s
Step 2149: loss=3.6397, lr=0.000596, tokens/sec=1372811.66, grad_norm=0.3287, duration=0.38s
Step 2150: loss=3.6530, lr=0.000596, tokens/sec=1376250.91, grad_norm=0.3171, duration=0.38s
Step 2151: loss=3.5890, lr=0.000596, tokens/sec=1375663.74, grad_norm=0.2987, duration=0.38s
Step 2152: loss=3.6371, lr=0.000596, tokens/sec=1370175.39, grad_norm=0.3506, duration=0.38s
Step 2153: loss=3.6627, lr=0.000596, tokens/sec=1376898.07, grad_norm=0.3508, duration=0.38s
Step 2154: loss=3.6379, lr=0.000596, tokens/sec=1377111.05, grad_norm=0.2869, duration=0.38s
Step 2155: loss=3.7055, lr=0.000596, tokens/sec=1377554.47, grad_norm=0.2999, duration=0.38s
Step 2156: loss=3.6588, lr=0.000596, tokens/sec=1379461.64, grad_norm=0.3001, duration=0.38s
Step 2157: loss=3.7005, lr=0.000596, tokens/sec=1375605.23, grad_norm=0.2591, duration=0.38s
Step 2158: loss=3.6459, lr=0.000596, tokens/sec=1376737.73, grad_norm=0.2734, duration=0.38s
Step 2159: loss=3.6233, lr=0.000596, tokens/sec=1378546.71, grad_norm=0.2926, duration=0.38s
Step 2160: loss=3.6434, lr=0.000596, tokens/sec=1373898.37, grad_norm=0.2751, duration=0.38s
Step 2161: loss=3.6350, lr=0.000596, tokens/sec=1372576.02, grad_norm=0.2526, duration=0.38s
Step 2162: loss=3.5809, lr=0.000596, tokens/sec=1375737.76, grad_norm=0.2640, duration=0.38s
Step 2163: loss=3.6213, lr=0.000596, tokens/sec=1375175.96, grad_norm=0.2777, duration=0.38s
Step 2164: loss=3.6031, lr=0.000596, tokens/sec=1375689.56, grad_norm=0.2979, duration=0.38s
Step 2165: loss=3.6092, lr=0.000596, tokens/sec=1373866.61, grad_norm=0.2836, duration=0.38s
Step 2166: loss=3.6182, lr=0.000596, tokens/sec=1376061.45, grad_norm=0.2825, duration=0.38s
Step 2167: loss=3.5847, lr=0.000596, tokens/sec=1373404.98, grad_norm=0.3282, duration=0.38s
Step 2168: loss=3.5709, lr=0.000596, tokens/sec=1380533.77, grad_norm=0.3294, duration=0.38s
Step 2169: loss=3.6124, lr=0.000596, tokens/sec=1372624.00, grad_norm=0.2975, duration=0.38s
Step 2170: loss=3.6113, lr=0.000596, tokens/sec=1375157.04, grad_norm=0.2640, duration=0.38s
Step 2171: loss=3.5818, lr=0.000596, tokens/sec=1374825.18, grad_norm=0.2909, duration=0.38s
Step 2172: loss=3.6476, lr=0.000596, tokens/sec=1375228.42, grad_norm=0.3154, duration=0.38s
Step 2173: loss=3.5860, lr=0.000596, tokens/sec=1377699.46, grad_norm=0.3247, duration=0.38s
Step 2174: loss=3.5826, lr=0.000596, tokens/sec=1381686.57, grad_norm=0.3459, duration=0.38s
Step 2175: loss=3.5294, lr=0.000596, tokens/sec=1376886.86, grad_norm=0.3306, duration=0.38s
Step 2176: loss=3.5617, lr=0.000596, tokens/sec=1374441.08, grad_norm=0.2981, duration=0.38s
Step 2177: loss=3.5622, lr=0.000596, tokens/sec=1374891.37, grad_norm=0.3042, duration=0.38s
Step 2178: loss=3.5623, lr=0.000596, tokens/sec=1378671.17, grad_norm=0.3196, duration=0.38s
Step 2179: loss=3.5837, lr=0.000596, tokens/sec=1378766.26, grad_norm=0.3200, duration=0.38s
Step 2180: loss=3.5497, lr=0.000596, tokens/sec=1373457.30, grad_norm=0.3206, duration=0.38s
Step 2181: loss=3.6394, lr=0.000596, tokens/sec=1375194.88, grad_norm=0.3182, duration=0.38s
Step 2182: loss=3.5812, lr=0.000596, tokens/sec=1375221.54, grad_norm=0.3036, duration=0.38s
Step 2183: loss=3.6454, lr=0.000596, tokens/sec=1375724.85, grad_norm=0.2787, duration=0.38s
Step 2184: loss=3.6836, lr=0.000596, tokens/sec=1373824.55, grad_norm=0.2809, duration=0.38s
Step 2185: loss=3.6889, lr=0.000596, tokens/sec=1374224.63, grad_norm=0.3130, duration=0.38s
Step 2186: loss=3.7039, lr=0.000596, tokens/sec=1375541.55, grad_norm=0.3558, duration=0.38s
Step 2187: loss=3.6487, lr=0.000596, tokens/sec=1375108.89, grad_norm=0.3541, duration=0.38s
Step 2188: loss=3.6218, lr=0.000596, tokens/sec=1376902.38, grad_norm=0.3339, duration=0.38s
Step 2189: loss=3.6604, lr=0.000596, tokens/sec=1371049.32, grad_norm=0.3693, duration=0.38s
Step 2190: loss=3.6497, lr=0.000596, tokens/sec=1373411.84, grad_norm=0.4260, duration=0.38s
Step 2191: loss=3.6900, lr=0.000596, tokens/sec=1375658.58, grad_norm=0.4075, duration=0.38s
Step 2192: loss=3.6621, lr=0.000596, tokens/sec=1374714.31, grad_norm=0.3741, duration=0.38s
Step 2193: loss=3.6572, lr=0.000596, tokens/sec=1371689.88, grad_norm=0.3388, duration=0.38s
Step 2194: loss=3.6764, lr=0.000596, tokens/sec=1375319.59, grad_norm=0.3602, duration=0.38s
Step 2195: loss=3.6392, lr=0.000596, tokens/sec=1376038.20, grad_norm=0.3234, duration=0.38s
Step 2196: loss=3.6608, lr=0.000596, tokens/sec=1375413.36, grad_norm=0.3341, duration=0.38s
Step 2197: loss=3.6349, lr=0.000596, tokens/sec=1376113.12, grad_norm=0.3194, duration=0.38s
Step 2198: loss=3.6584, lr=0.000596, tokens/sec=1371386.20, grad_norm=0.2866, duration=0.38s
Step 2199: loss=3.6246, lr=0.000596, tokens/sec=1373480.46, grad_norm=0.2966, duration=0.38s
Step 2200/19073 (11.5%), Elapsed time: 923.29s, Steps per hour: 8577.99, Estimated hours remaining: 1.97
Step 2200: loss=3.6221, lr=0.000596, tokens/sec=1376193.21, grad_norm=0.2922, duration=0.38s
Step 2201: loss=3.6221, lr=0.000596, tokens/sec=1373260.89, grad_norm=0.2706, duration=0.38s
Step 2202: loss=3.6162, lr=0.000596, tokens/sec=1372379.00, grad_norm=0.2546, duration=0.38s
Step 2203: loss=3.5755, lr=0.000596, tokens/sec=1370433.27, grad_norm=0.2700, duration=0.38s
Step 2204: loss=3.6354, lr=0.000596, tokens/sec=1372140.94, grad_norm=0.2655, duration=0.38s
Step 2205: loss=3.6093, lr=0.000596, tokens/sec=1370493.91, grad_norm=0.2748, duration=0.38s
Step 2206: loss=3.6542, lr=0.000596, tokens/sec=1376428.37, grad_norm=0.2587, duration=0.38s
Step 2207: loss=3.5780, lr=0.000596, tokens/sec=1374949.83, grad_norm=0.2454, duration=0.38s
Step 2208: loss=3.5951, lr=0.000596, tokens/sec=1374076.07, grad_norm=0.3208, duration=0.38s
Step 2209: loss=3.5973, lr=0.000596, tokens/sec=1373820.26, grad_norm=0.3649, duration=0.38s
Step 2210: loss=3.5908, lr=0.000596, tokens/sec=1375622.44, grad_norm=0.3262, duration=0.38s
Step 2211: loss=3.6621, lr=0.000596, tokens/sec=1378503.51, grad_norm=0.3358, duration=0.38s
Step 2212: loss=3.6474, lr=0.000596, tokens/sec=1374775.33, grad_norm=0.3110, duration=0.38s
Step 2213: loss=3.5863, lr=0.000596, tokens/sec=1376829.97, grad_norm=0.3019, duration=0.38s
Step 2214: loss=3.6118, lr=0.000596, tokens/sec=1378034.44, grad_norm=0.2974, duration=0.38s
Step 2215: loss=3.5954, lr=0.000596, tokens/sec=1378617.58, grad_norm=0.2970, duration=0.38s
Step 2216: loss=3.6111, lr=0.000596, tokens/sec=1378189.03, grad_norm=0.3091, duration=0.38s
Step 2217: loss=3.6017, lr=0.000596, tokens/sec=1377328.41, grad_norm=0.2905, duration=0.38s
Step 2218: loss=3.6060, lr=0.000596, tokens/sec=1377399.15, grad_norm=0.2667, duration=0.38s
Step 2219: loss=3.5773, lr=0.000596, tokens/sec=1377051.55, grad_norm=0.2960, duration=0.38s
Step 2220: loss=3.6077, lr=0.000596, tokens/sec=1374696.26, grad_norm=0.2986, duration=0.38s
Step 2221: loss=3.4919, lr=0.000596, tokens/sec=1376135.51, grad_norm=0.2852, duration=0.38s
Step 2222: loss=3.5675, lr=0.000596, tokens/sec=1378120.80, grad_norm=0.2591, duration=0.38s
Step 2223: loss=3.5206, lr=0.000596, tokens/sec=1377077.42, grad_norm=0.2835, duration=0.38s
Step 2224: loss=3.5801, lr=0.000596, tokens/sec=1376457.66, grad_norm=0.2933, duration=0.38s
Step 2225: loss=3.5822, lr=0.000596, tokens/sec=1374273.58, grad_norm=0.2748, duration=0.38s
Step 2226: loss=3.5394, lr=0.000596, tokens/sec=1376424.92, grad_norm=0.2674, duration=0.38s
Step 2227: loss=3.5184, lr=0.000596, tokens/sec=1377998.17, grad_norm=0.2580, duration=0.38s
Step 2228: loss=3.5396, lr=0.000596, tokens/sec=1375317.87, grad_norm=0.2671, duration=0.38s
Step 2229: loss=3.5779, lr=0.000596, tokens/sec=1375156.18, grad_norm=0.2301, duration=0.38s
Step 2230: loss=3.6450, lr=0.000596, tokens/sec=1377142.10, grad_norm=0.2491, duration=0.38s
Step 2231: loss=3.6542, lr=0.000596, tokens/sec=1378819.86, grad_norm=0.2909, duration=0.38s
Step 2232: loss=3.6956, lr=0.000596, tokens/sec=1377807.36, grad_norm=0.3204, duration=0.38s
Step 2233: loss=3.6357, lr=0.000596, tokens/sec=1378557.95, grad_norm=0.2914, duration=0.38s
Step 2234: loss=3.6528, lr=0.000596, tokens/sec=1378645.24, grad_norm=0.3303, duration=0.38s
Step 2235: loss=3.6132, lr=0.000596, tokens/sec=1375504.55, grad_norm=0.3494, duration=0.38s
Step 2236: loss=3.6458, lr=0.000596, tokens/sec=1377593.30, grad_norm=0.3660, duration=0.38s
Step 2237: loss=3.6957, lr=0.000596, tokens/sec=1374255.54, grad_norm=0.3481, duration=0.38s
Step 2238: loss=3.7594, lr=0.000596, tokens/sec=1378507.83, grad_norm=0.3431, duration=0.38s
Step 2239: loss=3.7125, lr=0.000596, tokens/sec=1376101.06, grad_norm=0.4009, duration=0.38s
Step 2240: loss=3.6864, lr=0.000596, tokens/sec=1374845.81, grad_norm=0.3652, duration=0.38s
Step 2241: loss=3.6078, lr=0.000596, tokens/sec=1377992.12, grad_norm=0.3747, duration=0.38s
Step 2242: loss=3.6452, lr=0.000596, tokens/sec=1372719.11, grad_norm=0.3640, duration=0.38s
Step 2243: loss=3.6258, lr=0.000596, tokens/sec=1377532.03, grad_norm=0.3093, duration=0.38s
Step 2244: loss=3.5885, lr=0.000596, tokens/sec=1374237.51, grad_norm=0.3549, duration=0.38s
Step 2245: loss=3.6561, lr=0.000595, tokens/sec=1373888.07, grad_norm=0.3086, duration=0.38s
Step 2246: loss=3.5871, lr=0.000595, tokens/sec=1377190.40, grad_norm=0.2851, duration=0.38s
Step 2247: loss=3.6662, lr=0.000595, tokens/sec=1375504.55, grad_norm=0.2788, duration=0.38s
Step 2248: loss=3.6928, lr=0.000595, tokens/sec=1372558.88, grad_norm=0.2973, duration=0.38s
Step 2249: loss=3.6201, lr=0.000595, tokens/sec=1372373.86, grad_norm=0.2734, duration=0.38s
Validation loss at step 2250: 3.7844440937042236
Step 2250: loss=3.5756, lr=0.000595, tokens/sec=152704.96, grad_norm=0.2538, duration=3.43s
Step 2251: loss=3.6565, lr=0.000595, tokens/sec=1376688.60, grad_norm=0.2585, duration=0.38s
Step 2252: loss=3.6214, lr=0.000595, tokens/sec=1375675.79, grad_norm=0.2615, duration=0.38s
Step 2253: loss=3.5729, lr=0.000595, tokens/sec=1375406.48, grad_norm=0.2468, duration=0.38s
